Fecha,Producto,Categoría,Cantidad,Precio Unitario,Vendedor,Promoción,Hora,EsFinDeSemana,EsFestivo,NombreFestivo
2024-03-22,Teclado,Accesorios,2,115.07,María,Sí,12,0,0,
2024-06-27,Mouse,Accesorios,2,26.73,Carlos,No,19,0,0,
2025-12-19,Monitor,Electrónica,4,557.88,Ana,No,13,0,0,
2023-01-02,Laptop,Electrónica,2,1606.21,Jorge,No,14,0,0,
2023-10-31,Laptop,Electrónica,1,1706.84,María,No,20,0,0,
2024-02-19,Cargador,Accesorios,1,38.02,María,No,15,0,0,
2025-11-01,Laptop,Electrónica,6,787.02,María,Sí,14,1,0,
2022-01-23,Disco SSD,Componentes,4,179.99,Luisa,Sí,12,1,0,
2025-07-19,Tablet,Electrónica,3,1140.53,Carlos,No,12,1,0,
2023-07-21,Cargador,Accesorios,1,35.58,Carlos,No,11,0,0,
2024-03-08,Laptop,Electrónica,3,948.14,Jorge,No,8,0,0,
2022-11-15,Disco SSD,Componentes,9,182.72,Carlos,No,14,0,0,
2022-05-21,Teclado,Accesorios,7,20.24,Ana,No,13,1,0,
2025-01-13,Laptop,Electrónica,5,1206.28,Pedro,No,19,0,0,
2025-04-25,Teclado,Accesorios,3,28.64,Jorge,Sí,19,0,0,
2023-01-09,Monitor,Electrónica,1,245.36,Carlos,Sí,18,0,0,
2022-04-13,Laptop,Electrónica,3,1508.42,Ana,Sí,10,0,0,
2022-02-18,Monitor,Electrónica,2,220.88,Jorge,No,18,0,0,
2023-05-15,Mouse,Accesorios,5,64.73,Ana,No,19,0,0,
2024-08-09,Laptop,Electrónica,1,1781.84,Ana,No,18,0,0,
2024-05-20,Cargador,Accesorios,5,28.04,María,No,15,0,0,
2023-08-20,Monitor,Electrónica,3,277.59,María,No,15,1,0,
2022-10-23,Monitor,Electrónica,6,209.74,Pedro,No,16,1,0,
2023-01-19,Tablet,Electrónica,2,1082.97,Pedro,No,19,0,0,
2022-07-03,Disco SSD,Componentes,6,273.98,Luisa,Sí,20,1,0,
2022-08-04,Mouse,Accesorios,4,51.29,Pedro,No,18,0,0,
2025-10-04,Laptop,Electrónica,6,856.65,Luisa,Sí,18,1,0,
2024-04-27,Laptop,Electrónica,4,1788.35,Jorge,Sí,20,1,0,
2025-02-21,Audífonos,Accesorios,4,117.19,Carlos,No,15,0,0,
2024-07-29,Cargador,Accesorios,3,34.41,Carlos,No,12,0,0,
2023-12-01,Teclado,Accesorios,7,111.84,Pedro,No,19,0,0,
2024-05-14,Disco SSD,Componentes,2,280.65,Jorge,Sí,13,0,0,
2024-12-06,Mouse,Accesorios,3,11.43,Jorge,No,8,0,0,
2025-06-04,Teclado,Accesorios,3,52.04,María,Sí,19,0,0,
2025-01-19,Mouse,Accesorios,4,18.9,Pedro,No,19,1,0,
2025-11-01,Tablet,Electrónica,8,629.62,Ana,Sí,16,1,0,
2024-11-05,Mouse,Accesorios,5,58.16,María,Sí,13,0,0,
2025-08-27,Tablet,Electrónica,1,710.48,Ana,Sí,15,0,0,
2024-04-04,Mouse,Accesorios,5,28.22,Pedro,No,18,0,0,
2025-11-03,Teclado,Accesorios,6,120.34,María,Sí,13,0,0,
2025-04-27,Laptop,Electrónica,7,941.39,Jorge,Sí,12,1,0,
2024-04-23,Cargador,Accesorios,5,21.43,Ana,Sí,12,0,0,
2024-08-22,Tablet,Electrónica,1,335.4,Ana,Sí,19,0,0,
2022-02-12,Tablet,Electrónica,7,453.03,Carlos,Sí,8,1,0,
2023-04-20,Monitor,Electrónica,2,588.78,Ana,No,16,0,0,
2025-10-25,Mouse,Accesorios,4,72.3,Carlos,Sí,17,1,0,
2023-09-08,Tablet,Electrónica,2,342.11,Ana,Sí,15,0,0,
2023-10-16,Cargador,Accesorios,2,32.58,Pedro,Sí,8,0,0,
2024-11-01,Tablet,Electrónica,8,811.92,Ana,Sí,14,0,0,
2025-05-05,Monitor,Electrónica,1,514.06,Pedro,Sí,20,0,0,
2025-08-28,Teclado,Accesorios,3,54.83,María,Sí,17,0,0,
2023-09-10,Mouse,Accesorios,4,23.01,Carlos,Sí,14,1,0,
2023-06-01,Audífonos,Accesorios,1,112.84,Carlos,No,16,0,0,
2024-02-19,Audífonos,Accesorios,1,131.25,María,No,18,0,0,
2024-04-04,Cargador,Accesorios,3,58.87,Luisa,No,18,0,0,
2023-06-16,Monitor,Electrónica,1,155.83,Ana,No,11,0,0,
2024-07-14,Disco SSD,Componentes,3,138.09,Ana,No,19,1,0,
2022-10-03,Laptop,Electrónica,5,1293.46,María,No,12,0,0,
2022-03-11,Tablet,Electrónica,5,902.38,Luisa,Sí,17,0,0,
2022-06-26,Mouse,Accesorios,3,29.16,Luisa,No,17,1,0,
2025-04-02,Teclado,Accesorios,3,126.23,Carlos,No,16,0,0,
2022-12-04,Monitor,Electrónica,7,158.26,Luisa,Sí,17,1,0,
2022-09-11,Disco SSD,Componentes,8,244.77,Pedro,No,15,1,0,
2025-09-11,Tablet,Electrónica,3,667.42,Pedro,Sí,15,0,0,
2022-01-12,Mouse,Accesorios,5,43.14,María,Sí,17,0,0,
2024-05-15,Disco SSD,Componentes,1,227.22,María,No,11,0,0,
2022-07-06,Disco SSD,Componentes,1,139.12,Ana,Sí,12,0,0,
2022-07-09,Tablet,Electrónica,5,979.94,Pedro,No,11,1,0,
2022-06-01,Mouse,Accesorios,2,49.44,Pedro,No,13,0,0,
2023-06-22,Teclado,Accesorios,4,52.36,Pedro,Sí,12,0,0,
2023-11-25,Cargador,Accesorios,3,47.62,María,No,19,1,1,Black Friday Simulado
2022-12-12,Laptop,Electrónica,3,1117.32,Luisa,Sí,18,0,0,
2023-03-28,Audífonos,Accesorios,1,161.94,Carlos,No,16,0,0,
2023-08-27,Audífonos,Accesorios,4,282.81,Luisa,No,17,1,0,
2023-03-19,Cargador,Accesorios,2,13.68,Luisa,Sí,12,1,0,
2025-10-28,Mouse,Accesorios,4,28.63,Jorge,Sí,11,0,0,
2024-05-26,Audífonos,Accesorios,5,32.33,Jorge,Sí,12,1,0,
2024-02-19,Tablet,Electrónica,4,564.69,Jorge,Sí,19,0,0,
2022-03-17,Laptop,Electrónica,5,1693.14,Carlos,Sí,19,0,0,
2025-02-03,Cargador,Accesorios,3,58.29,Pedro,No,11,0,0,
2025-01-19,Laptop,Electrónica,6,1394.73,Ana,No,8,1,0,
2025-10-11,Tablet,Electrónica,4,841.06,Jorge,No,18,1,0,
2024-02-15,Teclado,Accesorios,4,110.01,Pedro,Sí,19,0,0,
2025-08-27,Mouse,Accesorios,5,41.26,Luisa,No,19,0,0,
2022-08-29,Cargador,Accesorios,2,17.21,Ana,No,18,0,0,
2022-05-17,Audífonos,Accesorios,3,257.94,Luisa,No,16,0,0,
2022-08-01,Teclado,Accesorios,4,148.4,Ana,No,17,0,0,
2024-10-06,Mouse,Accesorios,6,70.05,Pedro,No,12,1,0,
2024-07-09,Audífonos,Accesorios,2,162.76,Carlos,No,12,0,0,
2023-11-04,Cargador,Accesorios,8,31.27,Pedro,Sí,15,1,0,
2024-11-23,Teclado,Accesorios,6,125.48,María,No,16,1,0,
2022-08-09,Laptop,Electrónica,4,1487.84,Ana,No,16,0,0,
2023-03-16,Teclado,Accesorios,2,120.75,Luisa,Sí,18,0,0,
2022-01-31,Laptop,Electrónica,3,1607.29,Luisa,No,8,0,0,
2023-06-17,Teclado,Accesorios,4,59.87,Jorge,No,19,1,0,
2023-05-06,Teclado,Accesorios,3,61.64,María,Sí,18,1,0,
2022-06-11,Laptop,Electrónica,3,1022.19,Luisa,No,18,1,0,
2022-06-14,Cargador,Accesorios,3,29.47,María,Sí,20,0,0,
2025-01-18,Cargador,Accesorios,6,30.48,Carlos,Sí,19,1,0,
2024-11-12,Cargador,Accesorios,4,44.42,María,Sí,15,0,0,
2024-08-26,Laptop,Electrónica,5,1549.44,Jorge,No,8,0,0,
2023-06-03,Monitor,Electrónica,5,556.22,María,No,16,1,0,
2024-03-10,Laptop,Electrónica,5,1413.73,Carlos,Sí,8,1,0,
2025-07-01,Cargador,Accesorios,1,23.42,Jorge,Sí,19,0,0,
2025-05-17,Cargador,Accesorios,4,14.71,Jorge,Sí,19,1,0,
2023-02-23,Cargador,Accesorios,1,37.26,Luisa,No,19,0,0,
2025-03-28,Teclado,Accesorios,4,140.55,Jorge,No,12,0,0,
2024-12-15,Laptop,Electrónica,9,1033.05,Jorge,Sí,20,1,0,
2025-11-06,Mouse,Accesorios,9,31.56,María,Sí,20,0,0,
2025-06-24,Monitor,Electrónica,3,372.18,Jorge,No,19,0,0,
2024-11-20,Audífonos,Accesorios,7,180.65,Luisa,Sí,18,0,0,
2022-01-28,Mouse,Accesorios,1,69.8,Carlos,Sí,18,0,0,
2022-10-22,Tablet,Electrónica,7,974.87,Ana,No,11,1,0,
2025-04-26,Laptop,Electrónica,6,903.21,Pedro,Sí,13,1,0,
2022-07-20,Monitor,Electrónica,4,316.13,Luisa,No,10,0,0,
2023-01-30,Mouse,Accesorios,3,58.74,Pedro,Sí,18,0,0,
2022-10-21,Disco SSD,Componentes,2,164.98,Carlos,No,15,0,0,
2023-03-08,Tablet,Electrónica,1,496.58,María,Sí,11,0,0,
2025-03-24,Laptop,Electrónica,3,889.99,María,Sí,16,0,0,
2022-11-21,Mouse,Accesorios,4,27.67,Carlos,Sí,13,0,0,
2024-07-28,Tablet,Electrónica,5,542.89,Ana,No,8,1,0,
2025-05-19,Mouse,Accesorios,3,37.23,María,No,11,0,0,
2025-07-08,Audífonos,Accesorios,1,289.18,Pedro,No,18,0,0,
2024-08-30,Disco SSD,Componentes,3,294.94,Ana,Sí,18,0,0,
2023-01-30,Audífonos,Accesorios,4,95.62,Pedro,No,17,0,0,
2023-10-23,Mouse,Accesorios,2,11.96,Pedro,Sí,15,0,0,
2024-04-16,Monitor,Electrónica,3,202.24,María,Sí,12,0,0,
2024-06-26,Mouse,Accesorios,1,30.84,Carlos,Sí,12,0,0,
2025-01-06,Monitor,Electrónica,5,580.89,María,Sí,19,0,0,
2022-10-28,Tablet,Electrónica,2,492.32,Jorge,No,14,0,0,
2025-11-20,Disco SSD,Componentes,6,143.8,María,Sí,19,0,0,
2022-05-22,Laptop,Electrónica,8,1408.96,Luisa,No,17,1,0,
2024-07-13,Tablet,Electrónica,6,999.56,Luisa,Sí,12,1,0,
2023-06-14,Teclado,Accesorios,3,29.02,María,Sí,17,0,0,
2024-06-27,Cargador,Accesorios,1,31.35,Ana,No,18,0,0,
2023-10-17,Cargador,Accesorios,4,26.51,Carlos,Sí,18,0,0,
2025-07-17,Cargador,Accesorios,4,37.41,Carlos,No,17,0,0,
2025-01-19,Cargador,Accesorios,4,45.79,Ana,Sí,20,1,0,
2023-06-16,Laptop,Electrónica,4,1090.65,Luisa,No,13,0,0,
2025-10-16,Monitor,Electrónica,5,571.23,Carlos,Sí,13,0,0,
2025-02-17,Teclado,Accesorios,2,148.29,Carlos,No,20,0,0,
2023-09-06,Cargador,Accesorios,5,57.81,María,No,12,0,0,
2023-06-09,Teclado,Accesorios,1,33.08,Luisa,Sí,19,0,0,
2024-12-14,Audífonos,Accesorios,8,125.37,Ana,Sí,13,1,0,
2023-02-24,Laptop,Electrónica,1,965.84,Carlos,No,8,0,0,
2024-07-22,Audífonos,Accesorios,5,206.8,Jorge,No,12,0,0,
2024-08-14,Laptop,Electrónica,1,1115.69,Luisa,No,17,0,0,
2022-02-16,Teclado,Accesorios,2,56.4,Ana,Sí,12,0,0,
2024-11-05,Tablet,Electrónica,3,797.78,Luisa,No,18,0,0,
2023-07-13,Monitor,Electrónica,4,391.87,Ana,Sí,20,0,0,
2025-07-17,Tablet,Electrónica,3,301.31,Pedro,No,13,0,0,
2023-03-30,Audífonos,Accesorios,1,167.91,Pedro,Sí,9,0,0,
2022-08-24,Mouse,Accesorios,4,21.55,Ana,No,12,0,0,
2022-11-05,Mouse,Accesorios,8,63.05,María,No,13,1,0,
2023-06-16,Monitor,Electrónica,1,391.96,Carlos,No,18,0,0,
2025-02-18,Teclado,Accesorios,5,130.18,Pedro,No,18,0,0,
2022-01-27,Audífonos,Accesorios,2,227.5,Jorge,No,18,0,0,
2025-12-02,Audífonos,Accesorios,9,56.4,Carlos,Sí,10,0,0,
2023-08-16,Disco SSD,Componentes,4,212.25,María,No,14,0,0,
2025-05-20,Audífonos,Accesorios,1,191.82,María,Sí,12,0,0,
2023-09-27,Teclado,Accesorios,3,143.4,Ana,No,18,0,0,
2023-10-04,Cargador,Accesorios,3,34.47,María,No,19,0,0,
2024-04-08,Monitor,Electrónica,4,529.46,Ana,Sí,17,0,0,
2025-02-14,Teclado,Accesorios,2,31.09,Ana,No,12,0,1,San Valentín
2023-03-03,Monitor,Electrónica,1,475.62,Pedro,No,19,0,0,
2025-02-23,Mouse,Accesorios,8,23.91,Carlos,No,11,1,0,
2025-11-14,Tablet,Electrónica,3,422.74,Pedro,No,14,0,0,
2022-06-08,Monitor,Electrónica,5,182.45,Carlos,No,20,0,0,
2023-03-31,Disco SSD,Componentes,4,253.67,Luisa,Sí,19,0,0,
2024-09-01,Cargador,Accesorios,5,22.0,Luisa,Sí,17,1,0,
2022-02-18,Laptop,Electrónica,1,924.88,Carlos,No,13,0,0,
2025-01-02,Mouse,Accesorios,3,26.42,Pedro,Sí,20,0,0,
2023-10-30,Audífonos,Accesorios,2,208.78,María,No,19,0,0,
2023-08-27,Monitor,Electrónica,4,297.1,Pedro,Sí,20,1,0,
2022-01-01,Disco SSD,Componentes,8,124.11,Carlos,Sí,18,1,1,Año Nuevo
2022-01-13,Laptop,Electrónica,3,830.1,Jorge,No,18,0,0,
2025-02-19,Teclado,Accesorios,3,95.12,Ana,No,16,0,0,
2023-09-11,Disco SSD,Componentes,5,319.34,Carlos,No,17,0,0,
2024-10-25,Teclado,Accesorios,3,20.46,Ana,Sí,10,0,0,
2024-05-30,Monitor,Electrónica,4,202.62,Jorge,Sí,20,0,0,
2022-03-02,Audífonos,Accesorios,2,290.56,María,Sí,13,0,0,
2025-08-16,Teclado,Accesorios,8,148.97,Pedro,No,16,1,0,
2022-11-20,Audífonos,Accesorios,8,37.85,Jorge,Sí,14,1,0,
2025-11-08,Disco SSD,Componentes,9,262.81,Pedro,No,14,1,0,
2024-08-01,Tablet,Electrónica,2,936.21,María,No,19,0,0,
2023-02-18,Audífonos,Accesorios,5,218.7,Pedro,No,14,1,0,
2023-04-23,Monitor,Electrónica,4,492.57,Carlos,No,19,1,0,
2025-11-28,Laptop,Electrónica,5,1026.58,Luisa,Sí,16,0,0,
2025-10-24,Audífonos,Accesorios,4,179.86,Jorge,No,20,0,0,
2025-03-20,Disco SSD,Componentes,3,256.5,Luisa,No,19,0,0,
2023-11-15,Laptop,Electrónica,8,792.01,Jorge,Sí,18,0,0,
2023-05-05,Monitor,Electrónica,2,382.22,Carlos,No,11,0,0,
2025-11-21,Teclado,Accesorios,7,107.37,Jorge,Sí,16,0,0,
2022-06-22,Disco SSD,Componentes,4,310.03,Pedro,Sí,18,0,0,
2025-03-20,Monitor,Electrónica,4,258.13,María,No,18,0,0,
2023-03-30,Cargador,Accesorios,2,31.73,Carlos,No,17,0,0,
2025-06-22,Audífonos,Accesorios,6,278.87,Luisa,Sí,16,1,0,
2023-10-24,Mouse,Accesorios,5,37.31,Pedro,Sí,14,0,0,
2022-01-12,Mouse,Accesorios,1,45.35,Luisa,Sí,14,0,0,
2023-04-05,Laptop,Electrónica,3,1556.05,Carlos,No,14,0,0,
2025-10-01,Mouse,Accesorios,2,28.79,Ana,No,16,0,0,
2023-05-29,Audífonos,Accesorios,1,215.18,Ana,Sí,19,0,0,
2024-05-29,Tablet,Electrónica,2,706.79,Pedro,No,13,0,0,
2023-08-23,Cargador,Accesorios,4,17.92,Ana,No,17,0,0,
2025-07-06,Cargador,Accesorios,3,50.19,Luisa,No,15,1,0,
2022-04-17,Mouse,Accesorios,7,15.79,María,No,16,1,0,
2024-05-19,Tablet,Electrónica,3,328.13,Pedro,Sí,19,1,0,
2025-02-22,Tablet,Electrónica,2,262.18,Carlos,No,13,1,0,
2024-07-10,Teclado,Accesorios,5,130.09,Pedro,No,18,0,0,
2022-04-18,Monitor,Electrónica,1,159.34,Luisa,No,12,0,0,
2023-08-08,Audífonos,Accesorios,4,251.11,Pedro,No,11,0,0,
2022-03-29,Teclado,Accesorios,3,140.64,Ana,No,12,0,0,
2023-12-14,Cargador,Accesorios,6,18.09,María,No,20,0,0,
2024-10-24,Tablet,Electrónica,5,936.21,Carlos,No,20,0,0,
2025-01-12,Audífonos,Accesorios,4,257.29,María,No,18,1,0,
2025-06-09,Audífonos,Accesorios,2,76.33,Ana,Sí,14,0,0,
2023-12-27,Disco SSD,Componentes,8,345.03,Jorge,No,20,0,0,
2023-06-01,Tablet,Electrónica,2,936.21,Pedro,No,13,0,0,
2023-04-01,Disco SSD,Componentes,4,159.96,Ana,No,19,1,0,
2022-05-22,Audífonos,Accesorios,6,121.95,Carlos,Sí,15,1,0,
2022-01-05,Teclado,Accesorios,5,34.6,Luisa,No,13,0,0,
2025-06-08,Audífonos,Accesorios,6,296.32,Luisa,No,18,1,0,
2025-01-04,Cargador,Accesorios,8,51.32,Jorge,No,12,1,0,
2024-07-25,Teclado,Accesorios,4,58.98,María,No,11,0,0,
2023-07-04,Laptop,Electrónica,5,1109.31,Ana,No,10,0,1,Día Especial
2025-11-16,Teclado,Accesorios,8,42.2,Carlos,Sí,20,1,0,
2022-01-29,Disco SSD,Componentes,4,106.22,Carlos,No,20,1,0,
2025-05-16,Monitor,Electrónica,2,436.12,Carlos,Sí,16,0,0,
2023-02-12,Tablet,Electrónica,3,951.64,Ana,No,17,1,0,
2022-08-26,Cargador,Accesorios,3,52.9,Ana,Sí,14,0,0,
2022-11-13,Teclado,Accesorios,9,47.86,Pedro,Sí,13,1,0,
2025-07-10,Laptop,Electrónica,1,1485.66,María,Sí,12,0,0,
2025-05-13,Cargador,Accesorios,2,19.22,Pedro,No,9,0,0,
2022-04-01,Audífonos,Accesorios,4,228.02,María,No,20,0,0,
2025-01-08,Laptop,Electrónica,2,1043.53,Carlos,Sí,14,0,0,
2023-02-07,Monitor,Electrónica,1,438.75,Pedro,No,18,0,0,
2022-07-19,Teclado,Accesorios,3,66.61,Carlos,No,12,0,0,
2023-09-10,Disco SSD,Componentes,7,318.13,Luisa,No,17,1,0,
2024-10-22,Tablet,Electrónica,4,951.1,Pedro,No,15,0,0,
2023-06-24,Mouse,Accesorios,3,48.23,Luisa,No,12,1,0,
2022-08-23,Disco SSD,Componentes,4,315.84,Ana,No,13,0,0,
2024-08-17,Monitor,Electrónica,6,539.16,María,No,17,1,0,
2022-04-02,Cargador,Accesorios,4,21.56,María,No,18,1,0,
2024-08-25,Laptop,Electrónica,5,1186.39,Ana,No,20,1,0,
2022-09-09,Disco SSD,Componentes,4,165.9,Luisa,No,17,0,0,
2022-01-01,Cargador,Accesorios,3,34.16,María,No,11,1,1,Año Nuevo
2024-01-20,Monitor,Electrónica,5,382.53,Carlos,Sí,12,1,0,
2024-02-16,Tablet,Electrónica,5,789.28,Pedro,Sí,19,0,0,
2024-04-24,Monitor,Electrónica,3,476.39,Pedro,Sí,9,0,0,
2024-06-25,Cargador,Accesorios,3,54.22,Pedro,Sí,19,0,0,
2024-03-15,Monitor,Electrónica,1,455.84,Ana,Sí,14,0,0,
2023-03-04,Mouse,Accesorios,3,54.97,Carlos,No,12,1,0,
2022-03-20,Laptop,Electrónica,2,1734.0,Carlos,No,11,1,0,
2023-02-13,Audífonos,Accesorios,1,59.75,Luisa,No,15,0,0,
2023-03-03,Cargador,Accesorios,3,21.93,Jorge,Sí,13,0,0,
2022-04-30,Laptop,Electrónica,7,831.04,Carlos,Sí,12,1,0,
2025-01-28,Tablet,Electrónica,1,1195.11,María,No,11,0,0,
2023-07-03,Laptop,Electrónica,2,1491.94,Ana,Sí,16,0,0,
2025-12-12,Laptop,Electrónica,8,1604.24,Luisa,Sí,18,0,0,
2025-04-24,Cargador,Accesorios,2,56.78,María,No,11,0,0,
2022-09-26,Tablet,Electrónica,1,422.02,Carlos,Sí,14,0,0,
2025-06-22,Disco SSD,Componentes,4,185.94,Luisa,Sí,20,1,0,
2025-11-05,Teclado,Accesorios,6,85.77,Jorge,No,20,0,0,
2025-06-20,Monitor,Electrónica,5,288.9,Luisa,No,15,0,0,
2025-07-20,Audífonos,Accesorios,7,44.27,María,No,17,1,0,
2025-03-16,Mouse,Accesorios,6,79.45,Pedro,No,13,1,0,
2024-12-21,Audífonos,Accesorios,7,47.61,María,No,17,1,0,
2025-07-28,Laptop,Electrónica,2,943.55,María,No,13,0,0,
2024-07-17,Cargador,Accesorios,1,52.43,Luisa,No,13,0,0,
2023-10-03,Cargador,Accesorios,1,36.28,María,Sí,19,0,0,
2022-07-18,Disco SSD,Componentes,2,228.12,María,No,13,0,0,
2025-04-22,Teclado,Accesorios,2,91.44,Ana,Sí,17,0,0,
2024-02-21,Mouse,Accesorios,1,60.88,Jorge,Sí,12,0,0,
2025-08-11,Laptop,Electrónica,1,1554.54,Jorge,No,14,0,0,
2025-03-20,Cargador,Accesorios,4,8.3,Jorge,Sí,20,0,0,
2024-02-29,Mouse,Accesorios,5,66.1,Pedro,No,19,0,0,
2025-01-19,Monitor,Electrónica,6,151.64,Carlos,No,19,1,0,
2024-08-16,Mouse,Accesorios,4,18.51,Carlos,No,17,0,0,
2023-04-03,Tablet,Electrónica,1,578.74,Pedro,Sí,19,0,0,
2024-05-14,Tablet,Electrónica,5,438.69,Luisa,No,16,0,0,
2022-10-05,Cargador,Accesorios,3,38.47,Luisa,No,14,0,0,
2025-11-26,Monitor,Electrónica,8,307.67,María,Sí,17,0,0,
2022-11-17,Laptop,Electrónica,7,960.79,Luisa,Sí,17,0,0,
2022-01-28,Mouse,Accesorios,2,42.45,Carlos,No,18,0,0,
2023-04-21,Monitor,Electrónica,3,349.39,Ana,Sí,8,0,0,
2025-07-01,Mouse,Accesorios,4,26.47,Pedro,Sí,19,0,0,
2023-01-11,Audífonos,Accesorios,1,287.36,María,No,15,0,0,
2025-09-29,Laptop,Electrónica,2,1209.24,María,No,12,0,0,
2025-07-22,Teclado,Accesorios,5,116.37,Carlos,No,16,0,0,
2023-12-19,Mouse,Accesorios,6,40.36,María,No,18,0,0,
2024-06-21,Tablet,Electrónica,1,580.52,Jorge,No,9,0,0,
2022-05-29,Laptop,Electrónica,6,1255.18,Ana,No,17,1,0,
2024-02-13,Laptop,Electrónica,4,1580.04,Ana,No,12,0,0,
2024-10-04,Audífonos,Accesorios,2,244.32,Pedro,Sí,13,0,0,
2023-04-21,Laptop,Electrónica,5,1523.32,Luisa,No,20,0,0,
2024-12-10,Tablet,Electrónica,4,394.84,Ana,Sí,11,0,0,
2024-04-07,Cargador,Accesorios,4,39.68,Luisa,No,11,1,0,
2025-08-13,Audífonos,Accesorios,5,93.14,Jorge,Sí,13,0,0,
2022-12-12,Teclado,Accesorios,6,58.2,Pedro,Sí,14,0,0,
2024-12-21,Mouse,Accesorios,9,54.97,Luisa,Sí,13,1,0,
2024-01-14,Monitor,Electrónica,4,409.83,María,Sí,8,1,0,
2022-04-18,Tablet,Electrónica,4,923.56,María,No,19,0,0,
2023-08-01,Audífonos,Accesorios,4,243.53,Carlos,Sí,14,0,0,
2022-12-12,Mouse,Accesorios,6,68.98,Ana,Sí,19,0,0,
2024-09-18,Laptop,Electrónica,1,1787.16,Carlos,Sí,12,0,0,
2023-07-17,Laptop,Electrónica,5,1393.88,Jorge,Sí,9,0,0,
2025-05-19,Laptop,Electrónica,1,933.27,Pedro,No,12,0,0,
2024-09-30,Audífonos,Accesorios,4,122.02,Carlos,No,10,0,0,
2025-05-19,Tablet,Electrónica,4,634.68,Luisa,No,17,0,0,
2023-08-14,Teclado,Accesorios,5,131.33,María,No,19,0,0,
2025-01-24,Mouse,Accesorios,4,28.23,Luisa,No,15,0,0,
2025-02-16,Teclado,Accesorios,8,136.47,Luisa,Sí,10,1,0,
2025-12-20,Disco SSD,Componentes,10,322.15,María,No,20,1,0,
2023-02-14,Audífonos,Accesorios,2,190.12,Carlos,Sí,19,0,1,San Valentín
2025-01-23,Cargador,Accesorios,1,19.99,Ana,No,14,0,0,
2025-11-29,Disco SSD,Componentes,6,302.05,María,Sí,18,1,0,
2025-07-25,Audífonos,Accesorios,2,224.14,Luisa,No,19,0,0,
2025-03-06,Monitor,Electrónica,2,280.58,Luisa,No,12,0,0,
2024-12-25,Cargador,Accesorios,6,51.03,Pedro,Sí,12,0,1,Navidad
2023-08-05,Tablet,Electrónica,6,634.12,Ana,Sí,19,1,0,
2024-05-01,Laptop,Electrónica,4,1336.32,Pedro,No,19,0,0,
2024-06-17,Disco SSD,Componentes,3,296.68,Pedro,Sí,18,0,0,
2023-07-27,Teclado,Accesorios,3,113.47,Jorge,Sí,18,0,0,
2025-03-10,Mouse,Accesorios,1,10.75,María,No,17,0,0,
2022-03-25,Audífonos,Accesorios,5,244.62,Carlos,No,19,0,0,
2022-07-25,Cargador,Accesorios,4,31.54,Luisa,No,13,0,0,
2022-01-24,Disco SSD,Componentes,4,70.37,Carlos,Sí,19,0,0,
2022-09-20,Cargador,Accesorios,5,20.35,Jorge,No,15,0,0,
2023-03-07,Mouse,Accesorios,4,49.2,Ana,Sí,19,0,0,
2023-04-01,Tablet,Electrónica,6,680.84,Carlos,No,18,1,0,
2022-10-31,Mouse,Accesorios,2,74.38,María,No,16,0,0,
2022-01-20,Disco SSD,Componentes,1,178.36,Ana,No,12,0,0,
2024-04-28,Audífonos,Accesorios,4,227.02,Luisa,No,11,1,0,
2024-10-13,Audífonos,Accesorios,5,297.17,Ana,No,20,1,0,
2023-08-22,Teclado,Accesorios,1,136.3,Jorge,Sí,9,0,0,
2023-02-03,Laptop,Electrónica,2,1612.03,Carlos,Sí,15,0,0,
2024-03-15,Teclado,Accesorios,2,121.72,Carlos,No,12,0,0,
2025-10-03,Laptop,Electrónica,4,932.35,Carlos,No,11,0,0,
2025-01-05,Audífonos,Accesorios,3,225.71,Jorge,Sí,14,1,0,
2025-07-05,Teclado,Accesorios,7,42.74,Pedro,No,19,1,0,
2025-07-03,Teclado,Accesorios,5,120.97,Ana,Sí,16,0,0,
2024-04-30,Monitor,Electrónica,3,330.75,Pedro,Sí,19,0,0,
2025-02-13,Mouse,Accesorios,3,61.18,María,No,18,0,0,
2024-04-14,Audífonos,Accesorios,7,43.25,María,Sí,19,1,0,
2022-02-02,Laptop,Electrónica,2,1598.42,Carlos,Sí,20,0,0,
2024-08-20,Mouse,Accesorios,4,60.33,Pedro,No,11,0,0,
2025-02-10,Teclado,Accesorios,3,129.48,Luisa,No,17,0,0,
2022-08-25,Teclado,Accesorios,2,147.19,Jorge,No,9,0,0,
2023-09-20,Cargador,Accesorios,5,49.01,Pedro,No,17,0,0,
2025-12-05,Cargador,Accesorios,4,37.6,Carlos,Sí,17,0,0,
2025-11-02,Tablet,Electrónica,10,848.62,Jorge,No,17,1,0,
2024-05-31,Laptop,Electrónica,4,1266.73,Ana,No,13,0,0,
2025-04-21,Teclado,Accesorios,5,149.45,Pedro,No,17,0,0,
2024-07-28,Monitor,Electrónica,6,329.78,Luisa,Sí,11,1,0,
2024-10-31,Cargador,Accesorios,1,42.33,Jorge,No,19,0,0,
2024-06-04,Laptop,Electrónica,5,1730.63,Jorge,No,8,0,0,
2022-03-09,Cargador,Accesorios,2,12.11,Carlos,Sí,20,0,0,
2022-02-12,Cargador,Accesorios,5,25.11,Luisa,Sí,11,1,0,
2022-12-07,Laptop,Electrónica,8,1582.26,Jorge,Sí,17,0,0,
2025-07-19,Laptop,Electrónica,5,1273.9,Luisa,No,20,1,0,
2023-10-26,Mouse,Accesorios,1,76.34,Jorge,No,14,0,0,
